now crawling 本月风险企业提示类预警提示
OrderedDict([('smy_dt', '2017-06-20'), ('content', '普通股东有变动'), ('entName', '浙江亚厦装饰股份有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '昶和纤维（绍兴）有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江捷虹颜料化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴宇乐化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴大洋塑料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞丰彩颜料化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞一鑫针织印染有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江福井化学工业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江威拓精细化学工业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江汉莎洗涤用品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江耐乐铜业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中国联合网络通信有限公司绍兴市上虞区分公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江上虞东瑞高级陶瓷有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江嘉利珂钴镍材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江晨辉婴宝儿童用品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江阿克希龙舜华铝塑业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中国移动通信集团浙江有限公司上虞开发区营业厅'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江国邦药业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江龙盛薄板有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴九田针织染整有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴巨龙新型材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞红阳粘胶制品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江保圣科技有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '曼浦汉克化工（上虞）有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江凯信光电科技有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴十川橡胶有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江忠盛化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞金冠化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞美琪玛化学有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江云涛生物技术股份有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '新时代集团浙江新能源材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江东盈药业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江瑞欧纺织品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江美诺华药物化学有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江安诺芳胺化学品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江埃克斯轮胎配件有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江恒盛生态能源有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江吉盛化学建材有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市三丰化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江鸿盛化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞振能天然气有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '昆山润华商业有限公司上虞分公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江龙盛染料化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中国移动通信集团浙江有限公司上虞人民中路营业厅'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴美迪康生物技术有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江迪邦化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江瑞华化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞曹娥加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞东山加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞笕桥加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞马家桥加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞丁宅石油商店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞梅坞加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中石化碧辟（浙江）石油有限公司上虞金盾加油站'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江金盾压力容器有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江凯德化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江信阳高分子材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江拓进五金工具有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江原野化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江福莱泰消防器材有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江绿野汽车有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴绍府酒业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江巍华新材料股份有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江元祖食品有限公司上虞分店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江佳鸿漂染有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江虹达染整有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴佳丰灯头制造有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞舜联化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江长裕茶制品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴佳英感光材料科技有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江昆隆毛绒制品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴欧力-卧龙振动机械有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江舜龙化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江正裕化学工业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江晨辉照明有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江孚诺林化工新材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江亿利泰钴镍材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞原野化学有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江金茂橡胶助剂品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江科永化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江康隆达特种防护科技股份有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞盛洋通信器材有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江大井化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江约特工具有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞华通标准件有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '杭州肯德基有限公司上虞大润发分店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江舜科电子有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江麦当劳餐厅食品有限公司绍兴上虞得来速餐厅'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
